transaction_date,user_id,is_free_trial,is_conversion_to_pay,price_in_usd
2023-11-09,79149,False,False,2.99
2023-09-23,79164,True,False,
2023-09-30,79164,False,True,2.99
2023-10-07,79164,False,False,2.99
2023-10-28,79164,False,False,2.99
2023-11-11,79164,False,False,2.99
2023-11-18,79164,False,False,2.99
2023-11-25,79164,False,False,2.99
2023-12-02,79164,False,False,2.99
2023-12-09,79164,False,False,2.99
2023-09-23,79172,True,False,
2023-09-09,79175,True,False,
2023-09-16,79175,False,True,2.99
2023-10-07,79175,False,False,2.99
2023-10-14,79175,False,False,2.99
2023-11-04,79175,False,False,2.99
2023-11-11,79175,False,False,2.99
2023-11-18,79175,False,False,2.99
2023-11-25,79175,False,False,2.99
2023-09-06,79192,True,False,
2023-09-13,79192,False,True,2.99
2023-09-20,79211,True,False,
2023-09-27,79211,False,True,2.99
2023-09-13,79212,True,False,
2023-09-20,79212,False,True,2.99
2023-09-27,79212,False,False,2.99
2023-10-04,79212,False,False,2.99
2023-10-18,79212,False,False,2.99
2023-09-23,79214,True,False,
2023-09-30,79214,False,True,2.99
2023-09-04,79223,True,False,
2023-09-11,79223,False,True,2.99
2023-09-18,79223,False,False,2.99
2023-09-25,79223,False,False,2.99
2023-10-02,79223,False,False,2.99
2023-10-16,79223,False,False,2.99
2023-10-23,79223,False,False,2.99
2023-10-30,79223,False,False,2.99
2023-11-06,79223,False,False,2.99
2023-11-13,79223,False,False,2.99
2023-09-10,79232,True,False,
2023-09-17,79232,False,True,2.99
2023-09-22,79233,True,False,
2023-09-09,79254,True,False,
2023-10-06,79278,True,False,
2023-09-16,79282,True,False,
2023-09-23,79282,False,True,2.99
2023-09-30,79282,False,False,2.99
2023-10-07,79282,False,False,2.99
2023-10-14,79282,False,False,2.99
2023-10-21,79282,False,False,2.99
2023-11-18,79282,False,False,2.99
2023-09-17,79293,True,False,
2023-09-17,79295,True,False,
2023-09-12,79305,True,False,
2023-09-17,79310,True,False,
2023-09-21,79315,True,False,
2023-09-10,79325,True,False,
2023-09-13,79327,True,False,
2023-09-04,79335,True,False,
2023-09-11,79335,False,True,2.99
2023-09-18,79335,False,False,2.99
2023-09-25,79335,False,False,2.99
2023-10-16,79335,False,False,2.99
2023-10-30,79335,False,False,2.99
2023-11-06,79335,False,False,2.99
2023-11-20,79335,False,False,2.99
2023-12-04,79335,False,False,2.99
2023-12-11,79335,False,False,2.99
2023-09-10,79369,True,False,
2023-09-23,79383,True,False,
2023-09-20,79400,True,False,
2023-09-27,79400,False,True,2.99
2023-09-29,79414,True,False,
2023-10-06,79414,False,True,2.99
2023-09-10,79416,True,False,
2023-09-17,79416,False,True,2.99
2023-09-24,79417,True,False,
2023-09-18,79420,True,False,
2023-09-13,79421,True,False,
2023-09-24,79431,True,False,
2023-10-01,79431,False,True,2.99
2023-09-28,79433,True,False,
2023-10-05,79433,False,True,2.99
2023-10-12,79433,False,False,2.99
2023-10-19,79433,False,False,2.99
2023-09-28,79443,True,False,
2023-09-25,79456,True,False,
2023-10-02,79456,False,True,2.99
2023-10-09,79456,False,False,2.99
2023-09-17,79467,True,False,
2023-09-24,79467,False,True,2.99
2023-10-01,79467,False,False,2.99
2023-09-12,79470,True,False,
2023-09-19,79470,False,True,2.99
2023-09-03,79484,True,False,
2023-09-04,79505,True,False,
2023-09-11,79505,False,True,2.99
2023-09-18,79505,False,False,2.99
2023-10-09,79505,False,False,2.99
2023-09-28,79511,True,False,
2023-09-09,79513,True,False,
2023-09-07,79526,True,False,
2023-09-14,79526,False,True,2.99
2023-09-17,79551,True,False,
2023-09-23,79571,True,False,
2023-09-30,79571,False,True,2.99
2023-09-10,79572,True,False,
2023-09-17,79572,False,True,2.99
2023-09-21,79573,True,False,
2023-09-29,79613,True,False,
2023-10-06,79613,False,True,2.99
2023-10-13,79613,False,False,2.99
2023-10-20,79613,False,False,2.99
2023-09-25,79614,True,False,
2023-09-03,79620,True,False,
2023-09-29,79622,True,False,
2023-10-06,79622,False,True,2.99
2023-10-20,79622,False,False,2.99
2023-10-27,79622,False,False,2.99
2023-11-03,79622,False,False,2.99
2023-09-14,79627,True,False,
2023-09-21,79627,False,True,2.99
2023-09-17,79629,True,False,
2023-09-24,79629,False,True,2.99
2023-09-05,79634,True,False,
2023-09-12,79634,False,True,2.99
2023-10-03,79634,False,False,2.99
2023-10-10,79634,False,False,2.99
2023-10-17,79634,False,False,2.99
2023-09-16,79648,True,False,
2023-09-15,79651,True,False,
2023-09-27,79660,True,False,
2023-10-04,79660,False,True,2.99
2023-10-11,79660,False,False,2.99
2023-10-18,79660,False,False,2.99
2023-10-25,79660,False,False,2.99
2023-09-14,79672,True,False,
2023-09-21,79672,False,True,2.99
2023-09-28,79672,False,False,2.99
2023-10-12,79672,False,False,2.99
2023-10-19,79672,False,False,2.99
2023-10-26,79672,False,False,2.99
2023-11-02,79672,False,False,2.99
2023-11-09,79672,False,False,2.99
2023-11-16,79672,False,False,2.99
2023-11-23,79672,False,False,2.99
2023-11-30,79672,False,False,2.99
2023-12-07,79672,False,False,2.99
2023-12-14,79672,False,False,2.99
2023-12-21,79672,False,False,2.99
2023-12-28,79672,False,False,2.99
2024-01-04,79672,False,False,2.99
2024-01-11,79672,False,False,2.99
2024-01-18,79672,False,False,2.99
2024-01-25,79672,False,False,2.99
2024-02-01,79672,False,False,2.99
2024-02-08,79672,False,False,2.99
2024-02-22,79672,False,False,2.99
2024-02-29,79672,False,False,2.99
2024-03-07,79672,False,False,2.99
2024-03-14,79672,False,False,2.99
2024-03-21,79672,False,False,2.99
2023-09-23,79696,True,False,
2023-09-29,79701,True,False,
2023-09-07,79703,True,False,
2023-09-18,79711,True,False,
2023-09-16,79716,True,False,
2023-09-22,79723,True,False,
2023-09-26,79726,True,False,
2023-10-03,79726,False,True,2.99
2023-10-10,79726,False,False,2.99
2023-09-28,79740,True,False,
2023-09-25,79748,True,False,
2023-09-13,79749,True,False,
2023-09-25,79762,True,False,
2023-10-02,79762,False,True,2.99
2023-10-09,79762,False,False,2.99
2023-09-04,79765,True,False,
2023-09-11,79765,False,True,2.99
2023-09-18,79770,True,False,
2023-09-25,79770,False,True,2.99
2023-10-02,79770,False,False,2.99
2023-10-09,79770,False,False,2.99
2023-10-23,79770,False,False,2.99
2023-11-20,79770,False,False,2.99
2023-09-14,79772,True,False,
2023-09-22,79779,True,False,
2023-09-29,79779,False,True,2.99
2023-09-20,79781,True,False,
2023-09-27,79781,False,True,2.99
2023-10-11,79781,False,False,2.99
2023-10-18,79781,False,False,2.99
2023-11-01,79781,False,False,2.99
2023-09-18,79785,True,False,
2023-09-25,79785,False,True,2.99
2023-09-13,79807,True,False,
2023-09-20,79807,False,True,2.99
2023-09-25,79812,True,False,
2023-10-02,79812,False,True,2.99
2023-10-09,79812,False,False,2.99
2023-10-16,79812,False,False,2.99
2023-09-27,79814,True,False,
2023-09-07,79822,True,False,
2023-09-17,79830,True,False,
2023-09-24,79830,False,True,2.99
2023-10-01,79830,False,False,2.99
2023-10-08,79830,False,False,2.99
2023-10-15,79830,False,False,2.99
2023-10-22,79830,False,False,2.99
2023-09-16,79843,True,False,
2023-09-23,79843,False,True,2.99
2023-09-26,79847,True,False,
2023-10-03,79847,False,True,2.99
2023-10-10,79847,False,False,2.99
2023-10-17,79847,False,False,2.99
2023-10-31,79847,False,False,2.99
2023-11-07,79847,False,False,2.99
2023-11-14,79847,False,False,2.99
2023-11-21,79847,False,False,2.99
2023-11-28,79847,False,False,2.99
2023-12-05,79847,False,False,2.99
2023-09-14,79851,True,False,
2023-09-21,79851,False,True,2.99
2023-09-21,79852,True,False,
2023-09-28,79852,False,True,2.99
2023-09-01,79870,True,False,
2023-09-19,79881,True,False,
2023-09-26,79891,True,False,
2023-10-03,79891,False,True,2.99
2023-10-17,79891,False,False,2.99
2023-09-14,79904,True,False,
2023-09-27,79915,True,False,
2023-09-26,79916,True,False,
2023-10-03,79916,False,True,2.99
2023-10-10,79916,False,False,2.99
2023-09-02,79924,True,False,
2023-09-09,79924,False,True,2.99
2023-09-23,79924,False,False,2.99
2023-09-30,79924,False,False,2.99
2023-10-07,79924,False,False,2.99
2023-10-14,79924,False,False,2.99
2023-10-21,79924,False,False,2.99
2023-11-11,79924,False,False,2.99
2023-11-25,79924,False,False,2.99
2023-12-30,79924,False,False,2.99
2023-09-20,79928,True,False,
2023-09-27,79928,False,True,2.99
2023-10-04,79928,False,False,2.99
2023-10-11,79928,False,False,2.99
2023-10-18,79928,False,False,2.99
2023-09-08,79931,True,False,
2023-09-15,79931,False,True,2.99
2023-09-22,79931,False,False,2.99
2023-10-06,79931,False,False,2.99
2023-10-13,79931,False,False,2.99
2023-09-11,79952,True,False,
2023-09-18,79952,False,True,2.99
2023-09-25,79964,True,False,
2023-09-14,79978,True,False,
2023-09-21,79978,False,True,2.99
2023-09-28,79978,False,False,2.99
2023-10-19,79978,False,False,2.99
2023-10-26,79978,False,False,2.99
2023-11-02,79978,False,False,2.99
2023-11-09,79978,False,False,2.99
2023-09-07,79983,True,False,
2023-09-14,79983,False,True,2.99
2023-09-23,79998,True,False,
2023-09-29,79999,True,False,
2023-10-06,79999,False,True,2.99
2023-10-13,79999,False,False,2.99
2023-10-20,79999,False,False,2.99
2023-10-27,79999,False,False,2.99
2023-11-03,79999,False,False,2.99
2023-11-10,79999,False,False,2.99
2023-11-17,79999,False,False,2.99
2023-12-01,79999,False,False,2.99
2023-12-15,79999,False,False,2.99
2023-12-22,79999,False,False,2.99
2023-12-29,79999,False,False,2.99
2024-01-05,79999,False,False,2.99
2024-01-12,79999,False,False,2.99
2023-09-02,80004,True,False,
2023-09-24,80018,True,False,
2023-10-01,80018,False,True,2.99
2023-09-24,80028,True,False,
2023-09-21,80033,True,False,
2023-09-21,80036,True,False,
2023-09-28,80036,False,True,2.99
2023-09-04,80057,True,False,
2023-09-10,80062,True,False,
2023-09-17,80062,False,True,2.99
2023-09-24,80062,False,False,2.99
2023-10-01,80062,False,False,2.99
2023-10-15,80062,False,False,2.99
2023-10-22,80062,False,False,2.99
2023-10-29,80062,False,False,2.99
2023-11-19,80062,False,False,2.99
2023-12-03,80062,False,False,2.99
2023-12-17,80062,False,False,2.99
2024-01-21,80062,False,False,2.99
2024-01-28,80062,False,False,2.99
2023-09-09,80070,True,False,
2023-09-16,80070,False,True,2.99
2023-09-09,80072,True,False,
2023-09-16,80072,False,True,2.99
2023-09-23,80072,False,False,2.99
2023-09-30,80072,False,False,2.99
2023-10-07,80072,False,False,2.99
2023-10-21,80072,False,False,2.99
2023-10-28,80072,False,False,2.99
2023-11-04,80072,False,False,2.99
2023-11-11,80072,False,False,2.99
2023-11-18,80072,False,False,2.99
2023-12-09,80072,False,False,2.99
2023-09-10,80085,True,False,
2023-09-06,80089,True,False,
2023-09-22,80094,True,False,
2023-09-17,80101,True,False,
2023-09-14,80103,True,False,
2023-09-21,80103,False,True,2.99
2023-09-02,80105,True,False,
2023-09-13,80107,True,False,
2023-09-20,80107,False,True,2.99
2023-09-27,80107,False,False,2.99
2023-10-04,80107,False,False,2.99
2023-10-11,80107,False,False,2.99
2023-10-18,80107,False,False,2.99
2023-10-25,80107,False,False,2.99
2023-11-15,80107,False,False,2.99
2023-11-29,80107,False,False,2.99
2023-12-06,80107,False,False,2.99
2023-12-13,80107,False,False,2.99
2023-09-27,80117,True,False,
2023-09-11,80118,True,False,
2023-09-18,80118,False,True,2.99
2023-09-25,80118,False,False,2.99
2023-09-26,80124,True,False,
2023-10-03,80124,False,True,2.99
2023-10-17,80124,False,False,2.99
2023-10-24,80124,False,False,2.99
2023-10-31,80124,False,False,2.99
2023-11-14,80124,False,False,2.99
2023-11-28,80124,False,False,2.99
2023-12-12,80124,False,False,2.99
2023-12-19,80124,False,False,2.99
2023-12-26,80124,False,False,2.99
2024-01-02,80124,False,False,2.99
2024-01-09,80124,False,False,2.99
2023-09-04,80173,True,False,
2023-09-11,80173,False,True,2.99
2023-09-18,80179,True,False,
2023-09-01,80181,True,False,
2023-09-04,80188,True,False,
2023-09-11,80188,False,True,2.99
2023-09-24,80195,True,False,
2023-09-09,80196,True,False,
2023-09-16,80196,False,True,2.99
2023-09-27,80202,True,False,
2023-10-04,80202,False,True,2.99
2023-09-13,80205,True,False,
2023-09-02,80206,True,False,
2023-09-09,80206,False,True,2.99
2023-09-18,80218,True,False,
2023-09-25,80218,False,True,2.99
2023-09-20,80223,True,False,
2023-09-27,80223,False,True,2.99
2023-10-04,80223,False,False,2.99
2023-10-18,80223,False,False,2.99
2023-10-25,80223,False,False,2.99
2023-09-26,80224,True,False,
2023-09-13,80226,True,False,
2023-09-20,80226,False,True,2.99
2023-09-06,80237,True,False,
2023-09-13,80237,False,True,2.99
2023-09-18,80241,True,False,
2023-09-27,80244,True,False,
2023-09-28,80252,True,False,
2023-09-22,80257,True,False,
2023-09-29,80257,False,True,2.99
2023-10-06,80257,False,False,2.99
2023-10-20,80257,False,False,2.99
2023-11-03,80257,False,False,2.99
2023-12-01,80257,False,False,2.99
2023-12-08,80257,False,False,2.99
2023-09-16,80263,True,False,
2023-09-23,80263,False,True,2.99
2023-10-07,80263,False,False,2.99
2023-10-14,80263,False,False,2.99
2023-09-14,80277,True,False,
2023-09-16,80281,True,False,
2023-09-08,80299,True,False,
2023-09-14,80310,True,False,
2023-09-21,80310,False,True,2.99
2023-10-05,80310,False,False,2.99
2023-10-19,80310,False,False,2.99
2023-10-26,80310,False,False,2.99
2023-11-09,80310,False,False,2.99
2023-11-23,80310,False,False,2.99
2023-11-30,80310,False,False,2.99
2023-12-07,80310,False,False,2.99
2023-12-21,80310,False,False,2.99
2024-01-11,80310,False,False,2.99
2024-02-08,80310,False,False,2.99
2024-02-15,80310,False,False,2.99
2023-09-12,80314,True,False,
2023-09-19,80314,False,True,2.99
2023-09-29,80319,True,False,
2023-09-09,80334,True,False,
2023-09-16,80334,False,True,2.99
2023-09-23,80334,False,False,2.99
2023-09-12,80341,True,False,
2023-09-27,80350,True,False,
2023-09-07,80366,True,False,
2023-09-12,80388,True,False,
2023-09-19,80388,False,True,2.99
2023-09-26,80388,False,False,2.99
2023-10-03,80388,False,False,2.99
2023-10-24,80388,False,False,2.99
2023-11-14,80388,False,False,2.99
2023-11-21,80388,False,False,2.99
2023-11-28,80388,False,False,2.99
2023-12-05,80388,False,False,2.99
2023-12-12,80388,False,False,2.99
2023-09-15,80395,True,False,
2023-09-24,80407,True,False,
2023-10-01,80407,False,True,2.99
2023-09-20,80409,True,False,
2023-09-15,80415,True,False,
2023-09-22,80415,False,True,2.99
2023-09-12,80418,True,False,
2023-09-19,80418,False,True,2.99
2023-09-26,80418,False,False,2.99
2023-10-17,80418,False,False,2.99
2023-09-09,80427,True,False,
2023-09-16,80427,False,True,2.99
2023-09-27,80438,True,False,
2023-09-05,80452,True,False,
2023-09-09,80453,True,False,
2023-09-25,80455,True,False,
2023-10-02,80455,False,True,2.99
2023-09-04,80456,True,False,
2023-09-06,80458,True,False,
2023-09-13,80458,False,True,2.99
2023-09-23,80479,True,False,
2023-09-19,80481,True,False,
2023-09-22,80504,True,False,
2023-09-29,80504,False,True,2.99
2023-09-17,80509,True,False,
2023-09-18,80514,True,False,
2023-09-25,80514,False,True,2.99
2023-09-14,80515,True,False,
2023-09-21,80515,False,True,2.99
2023-09-28,80515,False,False,2.99
2023-10-05,80515,False,False,2.99
2023-09-23,80521,True,False,
2023-09-30,80521,False,True,2.99
2023-10-14,80521,False,False,2.99
2023-10-21,80521,False,False,2.99
2023-09-20,80523,True,False,
2023-09-12,80548,True,False,
2023-09-22,80552,True,False,
2023-09-11,80559,True,False,
2023-09-18,80559,False,True,2.99
2023-09-13,80561,True,False,
2023-09-05,80563,True,False,
2023-09-12,80563,False,True,2.99
2023-10-17,80563,False,False,2.99
2023-10-24,80563,False,False,2.99
2023-10-31,80563,False,False,2.99
2023-11-07,80563,False,False,2.99
2023-09-29,80577,True,False,
2023-09-16,80584,True,False,
2023-09-23,80584,False,True,2.99
2023-10-07,80584,False,False,2.99
2023-10-14,80584,False,False,2.99
2023-10-28,80584,False,False,2.99
2023-11-04,80584,False,False,2.99
2023-09-04,80586,True,False,
2023-09-11,80586,False,True,2.99
2023-09-02,80587,True,False,
2023-09-05,80588,True,False,
2023-09-06,80619,True,False,
2023-09-01,80622,True,False,
2023-09-22,80639,True,False,
2023-09-23,80667,True,False,
2023-09-07,80668,True,False,
2023-09-14,80668,False,True,2.99
2023-09-29,80681,True,False,
2023-09-21,80694,True,False,
2023-09-28,80694,False,True,2.99
2023-10-12,80694,False,False,2.99
2023-10-19,80694,False,False,2.99
2023-10-26,80694,False,False,2.99
2023-11-02,80694,False,False,2.99
2023-11-09,80694,False,False,2.99
2023-11-16,80694,False,False,2.99
2023-11-23,80694,False,False,2.99
2023-12-07,80694,False,False,2.99
2023-12-14,80694,False,False,2.99
2023-12-21,80694,False,False,2.99
2023-12-28,80694,False,False,2.99
2024-01-04,80694,False,False,2.99
2024-01-11,80694,False,False,2.99
2024-01-18,80694,False,False,2.99
2023-09-20,80699,True,False,
2023-09-09,80701,True,False,
2023-09-16,80701,False,True,2.99
2023-09-09,80721,True,False,
2023-09-21,80727,True,False,
2023-09-29,80739,True,False,
2023-09-12,80748,True,False,
2023-09-19,80748,False,True,2.99
2023-09-06,80751,True,False,
2023-09-13,80751,False,True,2.99
2023-09-27,80751,False,False,2.99
2023-10-04,80751,False,False,2.99
2023-09-24,80761,True,False,
2023-09-26,80766,True,False,
2023-10-03,80766,False,True,2.99
2023-09-09,80773,True,False,
2023-09-16,80773,False,True,2.99
2023-09-09,80784,True,False,
2023-09-16,80788,True,False,
2023-09-23,80788,False,True,2.99
2023-09-30,80788,False,False,2.99
2023-10-07,80788,False,False,2.99
2023-10-14,80788,False,False,2.99
2023-10-21,80788,False,False,2.99
2023-10-28,80788,False,False,2.99
2023-11-04,80788,False,False,2.99
2023-11-11,80788,False,False,2.99
2023-09-14,80790,True,False,
2023-09-21,80790,False,True,2.99
2023-09-10,80795,True,False,
2023-09-17,80795,False,True,2.99
2023-09-24,80795,False,False,2.99
2023-10-01,80795,False,False,2.99
2023-10-08,80795,False,False,2.99
2023-09-25,80823,True,False,
2023-10-02,80823,False,True,2.99
2023-10-09,80823,False,False,2.99
2023-10-16,80823,False,False,2.99
2023-09-27,80846,True,False,
2023-10-04,80846,False,True,2.99
2023-10-11,80846,False,False,2.99
2023-10-18,80846,False,False,2.99
2023-09-04,80852,True,False,
2023-09-28,80901,True,False,
2023-10-05,80901,False,True,2.99
2023-10-12,80901,False,False,2.99
2023-10-19,80901,False,False,2.99
2023-11-02,80901,False,False,2.99
2023-09-11,80931,True,False,
2023-09-18,80931,False,True,2.99
2023-09-25,80931,False,False,2.99
2023-10-02,80931,False,False,2.99
2023-10-09,80931,False,False,2.99
2023-10-16,80931,False,False,2.99
2023-10-23,80931,False,False,2.99
2023-10-30,80931,False,False,2.99
2023-11-06,80931,False,False,2.99
2023-11-13,80931,False,False,2.99
2023-11-20,80931,False,False,2.99
2023-11-27,80931,False,False,2.99
2023-12-18,80931,False,False,2.99
2023-12-25,80931,False,False,2.99
2024-01-01,80931,False,False,2.99
2024-01-08,80931,False,False,2.99
2024-01-22,80931,False,False,2.99
2024-02-05,80931,False,False,2.99
2024-02-19,80931,False,False,2.99
2024-02-26,80931,False,False,2.99
2024-03-11,80931,False,False,2.99
2024-03-18,80931,False,False,2.99
2023-09-19,80968,True,False,
2023-09-03,80970,True,False,
2023-09-10,80970,False,True,2.99
2023-09-17,80970,False,False,2.99
2023-09-24,80970,False,False,2.99
2023-10-01,80970,False,False,2.99
2023-10-08,80970,False,False,2.99
2023-09-27,80981,True,False,
2023-10-04,80981,False,True,2.99
2023-10-18,80981,False,False,2.99
2023-11-08,80981,False,False,2.99
2023-11-15,80981,False,False,2.99
2023-11-22,80981,False,False,2.99
2023-11-29,80981,False,False,2.99
2023-12-06,80981,False,False,2.99
2023-09-03,80992,True,False,
2023-09-10,80992,False,True,2.99
2023-09-15,81001,True,False,
2023-09-22,81001,False,True,2.99
2023-09-21,81008,True,False,
2023-09-05,81031,True,False,
2023-09-12,81031,False,True,2.99
2023-09-26,81031,False,False,2.99
2023-10-24,81031,False,False,2.99
2023-10-31,81031,False,False,2.99
2023-11-07,81031,False,False,2.99
2023-11-14,81031,False,False,2.99
2023-12-05,81031,False,False,2.99
2023-12-12,81031,False,False,2.99
2023-12-19,81031,False,False,2.99
2023-12-26,81031,False,False,2.99
2024-01-09,81031,False,False,2.99
2024-01-23,81031,False,False,2.99
2023-09-12,81035,True,False,
2023-09-01,81036,True,False,
2023-09-10,81046,True,False,
2023-09-17,81046,False,True,2.99
2023-09-24,81046,False,False,2.99
2023-09-29,81063,True,False,
2023-09-26,81064,True,False,
2023-10-03,81064,False,True,2.99
2023-09-10,81084,True,False,
2023-09-17,81084,False,True,2.99
2023-09-24,81084,False,False,2.99
2023-09-19,81088,True,False,
2023-09-29,81100,True,False,
2023-10-06,81100,False,True,2.99
2023-10-20,81100,False,False,2.99
2023-09-05,81101,True,False,
2023-09-09,81121,True,False,
2023-09-01,81127,True,False,
2023-09-08,81127,False,True,2.99
2023-09-15,81127,False,False,2.99
2023-09-22,81127,False,False,2.99
2023-10-06,81127,False,False,2.99
2023-09-06,81137,True,False,
2023-09-13,81137,False,True,2.99
2023-09-08,81139,True,False,
2023-09-15,81139,False,True,2.99
2023-09-07,81144,True,False,
2023-09-14,81144,False,True,2.99
2023-09-28,81145,True,False,
2023-09-22,81150,True,False,
2023-09-29,81150,False,True,2.99
2023-10-06,81150,False,False,2.99
2023-09-03,81155,True,False,
2023-09-02,81180,True,False,
2023-09-13,81193,True,False,
2023-09-09,81203,True,False,
2023-09-16,81203,False,True,2.99
2023-09-23,81203,False,False,2.99
2023-09-30,81203,False,False,2.99
2023-09-04,81204,True,False,
2023-09-11,81204,False,True,2.99
2023-09-18,81204,False,False,2.99
2023-09-25,81204,False,False,2.99
2023-09-10,81207,True,False,
2023-09-16,81221,True,False,
2023-09-23,81221,False,True,2.99
2023-10-07,81221,False,False,2.99
2023-10-14,81221,False,False,2.99
2023-10-21,81221,False,False,2.99
2023-11-11,81221,False,False,2.99
2023-11-25,81221,False,False,2.99
2023-12-02,81221,False,False,2.99
2023-12-09,81221,False,False,2.99
2023-09-18,81233,True,False,
2023-09-25,81233,False,True,2.99
2023-10-02,81233,False,False,2.99
2023-10-09,81233,False,False,2.99
2023-10-30,81233,False,False,2.99
2023-11-13,81233,False,False,2.99
2023-11-20,81233,False,False,2.99
2023-12-04,81233,False,False,2.99
2023-12-11,81233,False,False,2.99
2023-12-18,81233,False,False,2.99
2023-12-25,81233,False,False,2.99
2023-09-08,81239,True,False,
2023-09-15,81239,False,True,2.99
2023-09-29,81239,False,False,2.99
2023-10-06,81239,False,False,2.99
2023-10-20,81239,False,False,2.99
2023-10-27,81239,False,False,2.99
2023-11-03,81239,False,False,2.99
2023-11-10,81239,False,False,2.99
2023-11-17,81239,False,False,2.99
2023-09-01,81244,True,False,
2023-09-08,81244,False,True,2.99
2023-09-15,81244,False,False,2.99
2023-09-25,81278,True,False,
2023-09-02,81279,True,False,
2023-09-15,81291,True,False,
2023-09-22,81291,False,True,2.99
2023-09-28,81295,True,False,
2023-09-05,81320,True,False,
2023-09-14,81325,True,False,
2023-09-21,81325,False,True,2.99
2023-09-28,81325,False,False,2.99
2023-09-01,81327,True,False,
2023-09-08,81327,False,True,2.99
2023-09-15,81327,False,False,2.99
2023-09-01,81342,True,False,
2023-09-08,81342,False,True,2.99
2023-09-22,81342,False,False,2.99
2023-09-22,81348,True,False,
2023-09-13,81359,True,False,
2023-09-11,81360,True,False,
2023-09-18,81360,False,True,2.99
2023-10-02,81360,False,False,2.99
2023-10-09,81360,False,False,2.99
2023-09-01,81379,True,False,
2023-09-15,81401,True,False,
2023-09-22,81401,False,True,2.99
2023-09-29,81401,False,False,2.99
2023-10-06,81401,False,False,2.99
2023-10-20,81401,False,False,2.99
2023-10-27,81401,False,False,2.99
2023-11-03,81401,False,False,2.99
2023-11-10,81401,False,False,2.99
2023-11-17,81401,False,False,2.99
2023-09-20,81432,True,False,
2023-09-18,81435,True,False,
2023-10-01,81451,True,False,
2023-10-08,81451,False,True,2.99
2023-09-24,81462,True,False,
2023-10-01,81462,False,True,2.99
2023-10-08,81462,False,False,2.99
2023-10-15,81462,False,False,2.99
2023-10-22,81462,False,False,2.99
2023-09-16,81463,True,False,
2023-09-03,81469,True,False,
2023-09-25,81485,True,False,
2023-10-02,81485,False,True,2.99
2023-09-08,81496,True,False,
2023-09-15,81496,False,True,2.99
2023-09-24,81510,True,False,
2023-10-01,81510,False,True,2.99
2023-10-08,81510,False,False,2.99
2023-10-15,81510,False,False,2.99
2023-10-22,81510,False,False,2.99
2023-10-29,81510,False,False,2.99
2023-12-03,81510,False,False,2.99
2023-12-10,81510,False,False,2.99
2023-12-17,81510,False,False,2.99
2024-01-14,81510,False,False,2.99
2024-01-28,81510,False,False,2.99
2024-02-04,81510,False,False,2.99
2024-02-11,81510,False,False,2.99
2024-02-18,81510,False,False,2.99
2024-03-10,81510,False,False,2.99
2024-03-17,81510,False,False,2.99
2023-09-02,81514,True,False,
2023-09-13,81517,True,False,
2023-09-20,81517,False,True,2.99
2023-09-27,81517,False,False,2.99
2023-10-04,81517,False,False,2.99
2023-10-11,81517,False,False,2.99
2023-10-18,81517,False,False,2.99
2023-10-25,81517,False,False,2.99
2023-11-01,81517,False,False,2.99
2023-11-15,81517,False,False,2.99
2023-12-06,81517,False,False,2.99
2023-12-13,81517,False,False,2.99
2023-12-27,81517,False,False,2.99
2024-01-03,81517,False,False,2.99
2024-01-10,81517,False,False,2.99
2024-01-17,81517,False,False,2.99
2024-01-24,81517,False,False,2.99
2023-09-05,81522,True,False,
2023-09-04,81528,True,False,
2023-09-12,81529,True,False,
2023-09-02,81540,True,False,
2023-09-19,81558,True,False,
2023-09-26,81558,False,True,2.99
2023-10-02,81569,True,False,
2023-09-20,81575,True,False,
2023-09-17,81600,True,False,
2023-09-08,81601,True,False,
2023-09-14,81608,True,False,
2023-09-21,81608,False,True,2.99
2023-09-28,81608,False,False,2.99
2023-10-12,81608,False,False,2.99
2023-10-19,81608,False,False,2.99
2023-10-26,81608,False,False,2.99
2023-11-09,81608,False,False,2.99
2023-11-23,81608,False,False,2.99
2023-12-14,81608,False,False,2.99
2023-09-17,81611,True,False,
2023-09-22,81613,True,False,
2023-09-29,81613,False,True,2.99
2023-09-07,81620,True,False,
2023-09-12,81622,True,False,
2023-09-19,81622,False,True,2.99
2023-09-11,81627,True,False,
2023-09-18,81627,False,True,2.99
2023-09-05,81628,True,False,
2023-09-25,81629,True,False,
2023-09-12,81631,True,False,
2023-09-22,81637,True,False,
2023-09-29,81637,False,True,2.99
2023-09-09,81650,True,False,
2023-09-16,81650,False,True,2.99
2023-10-07,81650,False,False,2.99
2023-10-14,81650,False,False,2.99
2023-10-21,81650,False,False,2.99
2023-10-28,81650,False,False,2.99
2023-11-04,81650,False,False,2.99
2023-09-19,81657,True,False,
2023-09-22,81673,True,False,
2023-09-21,81705,True,False,
2023-09-28,81705,False,True,2.99
2023-09-06,81747,True,False,
2023-09-21,81754,True,False,
2023-09-29,81759,True,False,
2023-10-06,81759,False,True,2.99
2023-10-13,81759,False,False,2.99
2023-10-20,81759,False,False,2.99
2023-09-17,81764,True,False,
2023-09-02,81770,True,False,
2023-09-09,81770,False,True,2.99
2023-09-08,81778,True,False,
2023-09-02,81800,True,False,
2023-09-09,81800,False,True,2.99
2023-09-16,81800,False,False,2.99
2023-09-30,81800,False,False,2.99
2023-10-07,81800,False,False,2.99
2023-09-21,81808,True,False,
2023-09-28,81808,False,True,2.99
