user_id,segment,install_date
96000,2,2023-09-08
96001,2,2023-09-12
96002,2,2023-09-13
96003,1,2023-09-08
96004,2,2023-09-02
96005,1,2023-09-01
96006,2,2023-09-15
96007,2,2023-09-07
96008,2,2023-09-26
96009,0,2023-09-17
96010,0,2023-09-11
96011,1,2023-09-02
96012,0,2023-09-06
96013,1,2023-09-22
96014,2,2023-09-06
96015,0,2023-09-26
96016,0,2023-09-27
96017,2,2023-09-09
96018,1,2023-09-18
96019,1,2023-09-07
96020,1,2023-09-01
96021,2,2023-09-29
96022,0,2023-09-16
96023,0,2023-09-27
96024,2,2023-09-28
96025,1,2023-09-18
96026,2,2023-09-14
96027,1,2023-09-22
96028,2,2023-09-09
96029,2,2023-09-14
96030,0,2023-09-02
96031,2,2023-09-28
96032,2,2023-09-17
96033,1,2023-09-03
96034,0,2023-09-14
96035,2,2023-09-09
96036,0,2023-09-01
96037,2,2023-09-11
96038,2,2023-09-28
96039,2,2023-09-28
96040,2,2023-09-24
96041,1,2023-09-14
96042,2,2023-09-22
96043,0,2023-09-04
96044,1,2023-09-03
96045,2,2023-09-02
96046,1,2023-09-12
96047,2,2023-09-26
96048,1,2023-09-05
96049,0,2023-09-12
96050,2,2023-09-06
96051,1,2023-09-28
96052,2,2023-09-07
96053,2,2023-09-14
96054,1,2023-09-20
96055,0,2023-09-06
96056,2,2023-09-05
96057,0,2023-09-04
96058,0,2023-09-26
96059,1,2023-09-26
96060,2,2023-09-18
96061,2,2023-09-11
96062,1,2023-09-25
96063,0,2023-09-23
96064,0,2023-09-16
96065,1,2023-09-26
96066,1,2023-09-19
96067,1,2023-09-25
96068,1,2023-09-17
96069,1,2023-09-26
96070,1,2023-09-11
96071,1,2023-09-13
96072,0,2023-09-20
96073,2,2023-09-20
96074,1,2023-09-29
96075,2,2023-09-21
96076,0,2023-09-22
96077,0,2023-09-08
96078,2,2023-09-25
96079,1,2023-09-05
96080,0,2023-09-16
96081,1,2023-09-07
96082,2,2023-09-22
96083,1,2023-09-09
96084,1,2023-09-09
96085,0,2023-09-18
96086,2,2023-09-14
96087,1,2023-09-08
96088,0,2023-09-24
96089,2,2023-09-02
96090,0,2023-09-14
96091,0,2023-09-28
96092,2,2023-09-06
96093,0,2023-09-21
96094,1,2023-09-05
96095,2,2023-09-06
96096,2,2023-09-13
96097,2,2023-09-12
96098,1,2023-09-22
96099,1,2023-09-24
96100,2,2023-09-19
96101,2,2023-09-14
96102,0,2023-09-28
96103,0,2023-09-02
96104,1,2023-09-17
96105,1,2023-09-04
96106,0,2023-09-29
96107,1,2023-09-07
96108,1,2023-09-29
96109,0,2023-09-03
96110,0,2023-09-01
96111,0,2023-09-17
96112,1,2023-09-26
96113,2,2023-09-15
96114,0,2023-09-26
96115,1,2023-09-19
96116,1,2023-09-18
96117,0,2023-09-25
96118,1,2023-09-14
96119,0,2023-09-04
96120,0,2023-09-22
96121,2,2023-09-07
96122,2,2023-09-13
96123,1,2023-09-19
96124,2,2023-09-14
96125,2,2023-09-02
96126,0,2023-09-21
96127,1,2023-09-27
96128,0,2023-09-29
96129,0,2023-09-29
96130,0,2023-09-04
96131,2,2023-09-18
96132,2,2023-09-16
96133,2,2023-09-28
96134,0,2023-09-09
96135,1,2023-09-27
96136,0,2023-09-27
96137,0,2023-09-13
96138,1,2023-09-11
96139,2,2023-09-02
96140,0,2023-09-03
96141,0,2023-09-24
96142,1,2023-09-08
96143,1,2023-09-06
96144,2,2023-09-16
96145,2,2023-09-18
96146,1,2023-09-15
96147,2,2023-09-17
96148,2,2023-09-05
96149,2,2023-09-10
96150,2,2023-09-17
96151,0,2023-09-12
96152,1,2023-09-29
96153,1,2023-09-29
96154,0,2023-09-17
96155,2,2023-09-27
96156,2,2023-09-11
96157,1,2023-09-14
96158,0,2023-09-25
96159,2,2023-09-11
96160,0,2023-09-09
96161,2,2023-09-27
96162,1,2023-09-02
96163,0,2023-09-06
96164,1,2023-09-19
96165,0,2023-09-24
96166,0,2023-09-27
96167,1,2023-09-27
96168,1,2023-09-18
96169,0,2023-09-07
96170,2,2023-09-14
96171,2,2023-09-20
96172,1,2023-09-12
96173,1,2023-09-02
96174,0,2023-09-28
96175,2,2023-09-09
96176,0,2023-09-20
96177,1,2023-09-12
96178,1,2023-09-24
96179,0,2023-09-09
96180,1,2023-09-07
96181,1,2023-09-22
96182,0,2023-09-20
96183,1,2023-09-28
96184,2,2023-09-19
96185,0,2023-09-03
96186,0,2023-09-05
96187,0,2023-09-04
96188,2,2023-09-26
96189,1,2023-09-14
96190,1,2023-09-26
96191,1,2023-09-20
96192,0,2023-09-24
96193,1,2023-09-13
96194,0,2023-09-21
96195,1,2023-09-28
96196,1,2023-09-28
96197,2,2023-09-29
96198,2,2023-09-02
96199,1,2023-09-18
96200,1,2023-09-13
96201,1,2023-09-23
96202,1,2023-09-12
96203,1,2023-09-23
96204,1,2023-09-15
96205,0,2023-09-26
96206,0,2023-09-07
96207,2,2023-09-15
96208,0,2023-09-01
96209,1,2023-09-24
96210,0,2023-09-02
96211,1,2023-09-27
96212,2,2023-09-06
96213,2,2023-09-16
96214,1,2023-09-14
96215,2,2023-09-28
96216,0,2023-09-16
96217,0,2023-09-20
96218,0,2023-09-17
96219,0,2023-09-04
96220,2,2023-09-29
96221,1,2023-09-23
96222,0,2023-09-28
96223,1,2023-09-14
96224,0,2023-09-01
96225,0,2023-09-08
96226,1,2023-09-14
96227,0,2023-09-20
96228,1,2023-09-23
96229,1,2023-09-11
96230,1,2023-09-02
96231,0,2023-09-01
96232,1,2023-09-24
96233,0,2023-09-18
96234,1,2023-09-19
96235,1,2023-09-24
96236,2,2023-09-07
96237,0,2023-09-23
96238,0,2023-09-10
96239,2,2023-09-16
96240,2,2023-09-16
96241,2,2023-09-06
96242,0,2023-09-11
96243,0,2023-09-11
96244,2,2023-09-03
96245,1,2023-09-12
96246,0,2023-09-08
96247,2,2023-09-19
96248,2,2023-09-24
96249,2,2023-09-16
96250,2,2023-09-19
96251,0,2023-09-27
96252,1,2023-09-02
96253,2,2023-09-16
96254,2,2023-09-07
96255,1,2023-09-16
96256,0,2023-09-23
96257,2,2023-09-21
96258,1,2023-09-20
96259,0,2023-09-05
96260,0,2023-09-08
96261,0,2023-09-28
96262,1,2023-09-26
96263,2,2023-09-16
96264,1,2023-09-10
96265,1,2023-09-08
96266,2,2023-09-17
96267,2,2023-09-14
96268,2,2023-09-17
96269,1,2023-09-11
96270,1,2023-09-22
96271,1,2023-09-17
96272,1,2023-09-11
96273,1,2023-09-19
96274,2,2023-09-03
96275,1,2023-09-15
96276,0,2023-09-23
96277,2,2023-09-08
96278,2,2023-09-23
96279,2,2023-09-14
96280,0,2023-09-18
96281,1,2023-09-06
96282,1,2023-09-13
96283,2,2023-09-14
96284,1,2023-09-07
96285,2,2023-09-07
96286,0,2023-09-21
96287,2,2023-09-23
96288,1,2023-09-27
96289,0,2023-09-27
96290,1,2023-09-23
96291,0,2023-09-08
96292,0,2023-09-10
96293,1,2023-09-01
96294,1,2023-09-20
96295,0,2023-09-24
96296,2,2023-09-16
96297,0,2023-09-12
96298,2,2023-09-29
96299,1,2023-09-05
96300,0,2023-09-16
96301,2,2023-09-13
96302,1,2023-09-06
96303,2,2023-09-21
96304,2,2023-09-11
96305,1,2023-09-14
96306,2,2023-09-13
96307,0,2023-09-04
96308,1,2023-09-10
96309,2,2023-09-26
96310,1,2023-09-11
96311,0,2023-09-24
96312,0,2023-09-24
96313,0,2023-09-03
96314,0,2023-09-20
96315,1,2023-09-16
96316,0,2023-09-10
96317,0,2023-09-18
96318,1,2023-09-16
96319,0,2023-09-05
96320,2,2023-09-03
96321,0,2023-09-05
96322,1,2023-09-25
96323,2,2023-09-07
96324,1,2023-09-21
96325,0,2023-09-11
96326,0,2023-09-05
96327,2,2023-09-16
96328,1,2023-09-19
96329,2,2023-09-13
96330,2,2023-09-10
96331,1,2023-09-04
96332,2,2023-09-14
96333,1,2023-09-11
96334,1,2023-09-18
96335,2,2023-09-13
96336,0,2023-09-21
96337,2,2023-09-04
96338,2,2023-09-22
96339,2,2023-09-25
96340,1,2023-09-15
96341,2,2023-09-04
96342,1,2023-09-27
96343,2,2023-09-15
96344,1,2023-09-18
96345,0,2023-09-09
96346,0,2023-09-22
96347,0,2023-09-01
96348,1,2023-09-17
96349,1,2023-09-02
96350,2,2023-09-19
96351,0,2023-09-06
96352,0,2023-09-06
96353,1,2023-09-06
96354,0,2023-09-07
96355,2,2023-09-07
96356,1,2023-09-11
96357,2,2023-09-22
96358,0,2023-09-24
96359,0,2023-09-17
96360,2,2023-09-27
96361,1,2023-09-18
96362,0,2023-09-11
96363,2,2023-09-28
96364,2,2023-09-24
96365,0,2023-09-25
96366,0,2023-09-10
96367,2,2023-09-06
96368,2,2023-09-14
96369,1,2023-09-02
96370,1,2023-09-23
96371,2,2023-09-10
96372,0,2023-09-01
96373,2,2023-09-18
96374,2,2023-09-20
96375,0,2023-09-22
96376,2,2023-09-03
96377,1,2023-09-26
96378,2,2023-09-02
96379,0,2023-09-03
96380,2,2023-09-12
96381,0,2023-09-16
96382,2,2023-09-10
96383,1,2023-09-14
96384,0,2023-09-22
96385,2,2023-09-15
96386,2,2023-09-14
96387,1,2023-09-24
96388,0,2023-09-13
96389,2,2023-09-25
96390,2,2023-09-12
96391,0,2023-09-14
96392,2,2023-09-07
96393,1,2023-09-12
96394,0,2023-09-16
96395,0,2023-09-01
96396,0,2023-09-19
96397,2,2023-09-22
96398,0,2023-09-08
96399,2,2023-09-21
96400,0,2023-09-03
96401,2,2023-09-06
96402,1,2023-09-12
96403,1,2023-09-13
96404,1,2023-09-22
96405,2,2023-09-10
96406,0,2023-09-19
96407,1,2023-09-05
96408,1,2023-09-17
96409,0,2023-09-29
96410,1,2023-09-02
96411,0,2023-09-09
96412,1,2023-09-01
96413,2,2023-09-25
96414,2,2023-09-08
96415,0,2023-09-11
96416,1,2023-09-04
96417,1,2023-09-22
96418,1,2023-09-11
96419,0,2023-09-03
96420,2,2023-09-19
96421,0,2023-09-28
96422,0,2023-09-05
96423,2,2023-09-18
96424,1,2023-09-01
96425,0,2023-09-09
96426,2,2023-09-03
96427,1,2023-09-17
96428,2,2023-09-01
96429,1,2023-09-05
96430,1,2023-09-23
96431,0,2023-09-22
96432,0,2023-09-02
96433,1,2023-09-25
96434,2,2023-09-21
96435,1,2023-09-28
96436,2,2023-09-23
96437,0,2023-09-18
96438,0,2023-09-25
96439,1,2023-09-23
96440,0,2023-09-18
96441,2,2023-09-22
96442,0,2023-09-09
96443,0,2023-09-24
96444,0,2023-09-10
96445,0,2023-09-02
96446,2,2023-09-28
96447,0,2023-09-26
96448,0,2023-09-24
96449,0,2023-09-15
96450,0,2023-09-07
96451,0,2023-09-16
96452,1,2023-09-22
96453,1,2023-09-13
96454,2,2023-09-12
96455,0,2023-09-10
96456,2,2023-09-13
96457,0,2023-09-15
96458,2,2023-09-08
96459,2,2023-09-17
96460,1,2023-09-14
96461,0,2023-09-08
96462,2,2023-09-12
96463,1,2023-09-11
96464,2,2023-09-17
96465,1,2023-09-02
96466,2,2023-09-26
96467,2,2023-09-12
96468,2,2023-09-12
96469,2,2023-09-01
96470,0,2023-09-08
96471,0,2023-09-05
96472,2,2023-09-27
96473,1,2023-09-19
96474,2,2023-09-29
96475,2,2023-09-19
96476,1,2023-09-17
96477,1,2023-09-20
96478,1,2023-09-07
96479,1,2023-09-27
96480,2,2023-09-11
96481,0,2023-09-02
96482,1,2023-09-06
96483,2,2023-09-17
96484,1,2023-09-27
96485,2,2023-09-05
96486,1,2023-09-07
96487,0,2023-09-15
96488,2,2023-09-18
96489,1,2023-09-01
96490,1,2023-09-27
96491,2,2023-09-24
96492,1,2023-09-28
96493,0,2023-09-10
96494,2,2023-09-19
96495,1,2023-09-04
96496,2,2023-09-19
96497,2,2023-09-07
96498,1,2023-09-01
96499,0,2023-09-16
96500,1,2023-09-20
96501,1,2023-09-20
96502,1,2023-09-03
96503,0,2023-09-25
96504,1,2023-09-28
96505,0,2023-09-11
96506,2,2023-09-29
96507,2,2023-09-27
96508,0,2023-09-10
96509,2,2023-09-19
96510,2,2023-09-27
96511,0,2023-09-27
96512,2,2023-09-05
96513,0,2023-09-27
96514,2,2023-09-03
96515,0,2023-09-09
96516,1,2023-09-25
96517,1,2023-09-20
96518,1,2023-09-07
96519,0,2023-09-24
96520,0,2023-09-13
96521,0,2023-09-05
96522,1,2023-09-08
96523,1,2023-09-04
96524,1,2023-09-05
96525,1,2023-09-24
96526,0,2023-09-13
96527,2,2023-09-13
96528,1,2023-09-09
96529,0,2023-09-02
96530,2,2023-09-02
96531,2,2023-09-08
96532,0,2023-09-23
96533,1,2023-09-06
96534,0,2023-09-09
96535,1,2023-09-03
96536,0,2023-09-07
96537,2,2023-09-25
96538,0,2023-09-03
96539,0,2023-09-27
96540,2,2023-09-14
96541,1,2023-09-18
96542,1,2023-09-15
96543,0,2023-09-26
96544,1,2023-09-08
96545,2,2023-09-14
96546,0,2023-09-01
96547,0,2023-09-06
96548,0,2023-09-09
96549,1,2023-09-26
96550,1,2023-09-29
96551,0,2023-09-13
96552,2,2023-09-14
96553,2,2023-09-18
96554,2,2023-09-16
96555,0,2023-09-04
96556,1,2023-09-24
96557,0,2023-09-10
96558,0,2023-09-13
96559,2,2023-09-11
96560,2,2023-09-03
96561,2,2023-09-27
96562,2,2023-09-22
96563,1,2023-09-17
96564,0,2023-09-15
96565,2,2023-09-20
96566,0,2023-09-01
96567,2,2023-09-24
96568,0,2023-09-03
96569,1,2023-09-01
96570,0,2023-09-16
96571,0,2023-09-11
96572,0,2023-09-25
96573,1,2023-09-27
96574,2,2023-09-25
96575,0,2023-09-07
96576,2,2023-09-29
96577,0,2023-09-11
96578,1,2023-09-06
96579,2,2023-09-13
96580,2,2023-09-01
96581,1,2023-09-12
96582,0,2023-09-19
96583,0,2023-09-24
96584,0,2023-09-28
96585,1,2023-09-19
96586,2,2023-09-20
96587,0,2023-09-24
96588,2,2023-09-17
96589,2,2023-09-06
96590,2,2023-09-15
96591,1,2023-09-05
96592,1,2023-09-05
96593,1,2023-09-15
96594,2,2023-09-13
96595,2,2023-09-29
96596,1,2023-09-21
96597,2,2023-09-10
96598,2,2023-09-27
96599,2,2023-09-06
96600,2,2023-09-20
96601,1,2023-09-14
96602,2,2023-09-05
96603,1,2023-09-10
96604,1,2023-09-02
96605,0,2023-09-14
96606,0,2023-09-06
96607,0,2023-09-21
96608,0,2023-09-18
96609,0,2023-09-01
96610,1,2023-09-28
96611,0,2023-09-01
96612,0,2023-09-09
96613,0,2023-09-22
96614,1,2023-09-13
96615,0,2023-09-10
96616,2,2023-09-02
96617,1,2023-09-10
96618,0,2023-09-20
96619,2,2023-09-14
96620,2,2023-09-16
96621,1,2023-09-22
96622,1,2023-09-16
96623,1,2023-09-03
96624,0,2023-09-15
96625,2,2023-09-04
96626,1,2023-09-12
96627,2,2023-09-09
96628,1,2023-09-05
96629,2,2023-09-19
96630,2,2023-09-29
96631,2,2023-09-01
96632,1,2023-09-28
96633,1,2023-09-08
96634,2,2023-09-12
96635,2,2023-09-08
96636,0,2023-09-14
96637,1,2023-09-26
96638,0,2023-09-15
96639,0,2023-09-22
96640,1,2023-09-18
96641,0,2023-09-07
96642,2,2023-09-03
96643,2,2023-09-14
96644,0,2023-09-17
96645,0,2023-09-07
96646,1,2023-09-29
96647,2,2023-09-22
96648,1,2023-09-14
96649,2,2023-09-16
96650,1,2023-09-12
96651,0,2023-09-20
96652,0,2023-09-24
96653,2,2023-09-28
96654,0,2023-09-22
96655,1,2023-09-06
96656,2,2023-09-21
96657,1,2023-09-24
96658,1,2023-09-09
96659,2,2023-09-29
96660,0,2023-09-24
96661,0,2023-09-02
96662,2,2023-09-21
96663,0,2023-09-12
96664,2,2023-09-20
96665,0,2023-09-10
96666,0,2023-09-18
96667,0,2023-09-14
96668,2,2023-09-24
96669,0,2023-09-05
96670,2,2023-09-27
96671,0,2023-09-14
96672,0,2023-09-18
96673,1,2023-09-01
96674,0,2023-09-28
96675,0,2023-09-22
96676,2,2023-09-10
96677,0,2023-09-06
96678,1,2023-09-10
96679,2,2023-09-28
96680,0,2023-09-20
96681,1,2023-09-20
96682,0,2023-09-27
96683,2,2023-09-17
96684,1,2023-09-10
96685,0,2023-09-12
96686,2,2023-09-24
96687,1,2023-09-23
96688,0,2023-09-05
96689,2,2023-09-28
96690,0,2023-09-16
96691,1,2023-09-21
96692,2,2023-09-25
96693,1,2023-09-07
96694,1,2023-09-04
96695,0,2023-09-12
96696,2,2023-09-24
96697,0,2023-09-24
96698,0,2023-09-14
96699,0,2023-09-06
96700,1,2023-09-26
96701,0,2023-09-01
96702,0,2023-09-21
96703,1,2023-09-18
96704,0,2023-09-28
96705,1,2023-09-20
96706,0,2023-09-14
96707,2,2023-09-12
96708,1,2023-09-28
96709,1,2023-09-27
96710,1,2023-09-12
96711,2,2023-09-12
96712,2,2023-09-22
96713,1,2023-09-22
96714,0,2023-09-13
96715,2,2023-09-23
96716,2,2023-09-26
96717,1,2023-09-03
96718,1,2023-09-23
96719,2,2023-09-08
96720,2,2023-09-06
96721,2,2023-09-29
96722,1,2023-09-17
96723,0,2023-09-12
96724,1,2023-09-17
96725,1,2023-09-19
96726,1,2023-09-04
96727,1,2023-09-28
96728,0,2023-09-20
96729,2,2023-09-06
96730,2,2023-09-26
96731,0,2023-09-17
96732,2,2023-09-15
96733,2,2023-09-10
96734,0,2023-09-14
96735,1,2023-09-08
96736,1,2023-09-18
96737,1,2023-09-27
96738,1,2023-09-23
96739,2,2023-09-13
96740,0,2023-09-19
96741,2,2023-09-18
96742,1,2023-09-15
96743,0,2023-09-27
96744,1,2023-09-01
96745,0,2023-09-02
96746,1,2023-09-25
96747,2,2023-09-01
96748,0,2023-09-21
96749,1,2023-09-19
96750,2,2023-09-12
96751,0,2023-09-10
96752,2,2023-09-23
96753,1,2023-09-18
96754,0,2023-09-02
96755,2,2023-09-26
96756,0,2023-09-14
96757,1,2023-09-02
96758,2,2023-09-26
96759,0,2023-09-07
96760,2,2023-09-26
96761,0,2023-09-11
96762,1,2023-09-11
96763,0,2023-09-16
96764,1,2023-09-15
96765,1,2023-09-07
96766,1,2023-09-29
96767,1,2023-09-10
96768,1,2023-09-14
96769,0,2023-09-04
96770,0,2023-09-23
96771,2,2023-09-23
96772,2,2023-09-03
96773,0,2023-09-02
96774,1,2023-09-01
96775,0,2023-09-29
96776,1,2023-09-11
96777,0,2023-09-29
96778,2,2023-09-26
96779,0,2023-09-24
96780,1,2023-09-21
96781,2,2023-09-26
96782,2,2023-09-21
96783,0,2023-09-09
96784,2,2023-09-08
96785,0,2023-09-21
96786,0,2023-09-17
96787,0,2023-09-24
96788,1,2023-09-18
96789,0,2023-09-08
96790,1,2023-09-19
96791,1,2023-09-17
96792,2,2023-09-27
96793,1,2023-09-14
96794,0,2023-09-14
96795,2,2023-09-14
96796,0,2023-09-07
96797,2,2023-09-28
96798,1,2023-09-24
96799,0,2023-09-06
96800,1,2023-09-21
96801,1,2023-09-11
96802,0,2023-09-04
96803,2,2023-09-22
96804,1,2023-09-10
96805,1,2023-09-06
96806,0,2023-09-25
96807,2,2023-09-21
96808,2,2023-09-24
96809,0,2023-09-26
96810,1,2023-09-07
96811,2,2023-09-16
96812,1,2023-09-05
96813,1,2023-09-16
96814,2,2023-09-17
96815,0,2023-09-20
96816,1,2023-09-10
96817,2,2023-09-03
96818,2,2023-09-19
96819,0,2023-09-18
96820,0,2023-09-20
96821,0,2023-09-10
96822,2,2023-09-25
96823,2,2023-09-24
96824,0,2023-09-12
96825,1,2023-09-15
96826,2,2023-09-06
96827,1,2023-09-01
96828,1,2023-09-02
96829,2,2023-09-20
96830,1,2023-09-24
96831,0,2023-09-14
96832,2,2023-09-27
96833,1,2023-09-27
96834,2,2023-09-10
96835,2,2023-09-10
96836,0,2023-09-29
96837,0,2023-09-29
96838,0,2023-09-18
96839,0,2023-09-03
96840,1,2023-09-25
96841,2,2023-09-22
96842,1,2023-09-02
96843,2,2023-09-05
96844,1,2023-09-08
96845,2,2023-09-01
96846,2,2023-09-01
96847,2,2023-09-11
96848,0,2023-09-04
96849,0,2023-09-18
96850,1,2023-09-04
96851,0,2023-09-22
96852,0,2023-09-26
96853,0,2023-09-14
96854,0,2023-09-03
96855,1,2023-09-08
96856,1,2023-09-06
96857,1,2023-09-19
96858,1,2023-09-04
96859,1,2023-09-20
96860,0,2023-09-21
96861,0,2023-09-25
96862,1,2023-09-09
96863,0,2023-09-20
96864,0,2023-09-04
96865,2,2023-09-27
96866,1,2023-09-15
96867,0,2023-09-24
96868,2,2023-09-19
96869,1,2023-09-17
96870,2,2023-09-14
96871,0,2023-09-02
96872,2,2023-09-20
96873,2,2023-09-15
96874,0,2023-09-28
96875,1,2023-09-09
96876,2,2023-09-24
96877,0,2023-09-07
96878,1,2023-09-12
96879,0,2023-09-18
96880,1,2023-09-29
96881,2,2023-09-19
96882,0,2023-09-04
96883,0,2023-09-11
96884,2,2023-09-09
96885,2,2023-09-04
96886,1,2023-09-03
96887,2,2023-09-21
96888,2,2023-09-27
96889,0,2023-09-03
96890,1,2023-09-01
96891,0,2023-09-02
96892,0,2023-09-23
96893,2,2023-09-25
96894,1,2023-09-04
96895,0,2023-09-06
96896,1,2023-09-11
96897,0,2023-09-09
96898,1,2023-09-27
96899,0,2023-09-06
96900,0,2023-09-07
96901,2,2023-09-03
96902,2,2023-09-06
96903,2,2023-09-12
96904,2,2023-09-25
96905,0,2023-09-03
96906,2,2023-09-07
96907,2,2023-09-07
96908,0,2023-09-11
96909,1,2023-09-13
96910,1,2023-09-10
96911,2,2023-09-17
96912,2,2023-09-07
96913,0,2023-09-19
96914,0,2023-09-15
96915,1,2023-09-01
96916,2,2023-09-16
96917,0,2023-09-10
96918,2,2023-09-06
96919,2,2023-09-09
96920,2,2023-09-24
96921,2,2023-09-14
96922,0,2023-09-25
96923,2,2023-09-13
96924,0,2023-09-05
96925,1,2023-09-17
96926,1,2023-09-29
96927,2,2023-09-27
96928,2,2023-09-08
96929,2,2023-09-06
96930,0,2023-09-19
96931,0,2023-09-26
96932,0,2023-09-07
96933,0,2023-09-26
96934,1,2023-09-19
96935,1,2023-09-24
96936,0,2023-09-21
96937,1,2023-09-29
96938,2,2023-09-29
96939,1,2023-09-06
96940,0,2023-09-13
96941,1,2023-09-26
96942,2,2023-09-27
96943,2,2023-09-05
96944,2,2023-09-28
96945,1,2023-09-17
96946,2,2023-09-01
96947,2,2023-09-01
96948,2,2023-09-04
96949,1,2023-09-23
96950,1,2023-09-10
96951,0,2023-09-24
96952,1,2023-09-01
96953,1,2023-09-27
96954,0,2023-09-11
96955,0,2023-09-06
96956,2,2023-09-14
96957,1,2023-09-02
96958,2,2023-09-07
96959,2,2023-09-09
96960,1,2023-09-21
96961,1,2023-09-02
96962,1,2023-09-20
96963,0,2023-09-13
96964,0,2023-09-20
96965,1,2023-09-25
96966,1,2023-09-27
96967,1,2023-09-03
96968,0,2023-09-14
96969,1,2023-09-05
96970,0,2023-09-22
96971,1,2023-09-12
96972,2,2023-09-24
96973,0,2023-09-01
96974,1,2023-09-28
96975,0,2023-09-03
96976,1,2023-09-19
96977,2,2023-09-25
96978,1,2023-09-23
96979,0,2023-09-18
96980,1,2023-09-16
96981,0,2023-09-22
96982,1,2023-09-03
96983,0,2023-09-21
96984,2,2023-09-27
96985,0,2023-09-04
96986,1,2023-09-16
96987,1,2023-09-10
96988,1,2023-09-15
96989,0,2023-09-20
96990,0,2023-09-16
96991,1,2023-09-27
96992,0,2023-09-07
96993,1,2023-09-20
96994,1,2023-09-25
96995,2,2023-09-23
96996,2,2023-09-28
96997,2,2023-09-14
96998,1,2023-09-29
96999,2,2023-09-27
97000,0,2023-09-25
97001,1,2023-09-22
97002,1,2023-09-12
97003,2,2023-09-14
97004,0,2023-09-13
97005,1,2023-09-24
97006,0,2023-09-26
97007,0,2023-09-04
97008,1,2023-09-13
97009,1,2023-09-14
97010,2,2023-09-28
97011,0,2023-09-11
97012,1,2023-09-18
97013,0,2023-09-10
97014,0,2023-09-02
97015,2,2023-09-08
97016,1,2023-09-08
97017,0,2023-09-09
97018,2,2023-09-26
97019,2,2023-09-25
97020,2,2023-09-25
97021,0,2023-09-14
97022,1,2023-09-05
97023,2,2023-09-15
97024,1,2023-09-08
97025,1,2023-09-14
97026,0,2023-09-26
97027,1,2023-09-09
97028,1,2023-09-04
97029,1,2023-09-04
97030,2,2023-09-11
97031,0,2023-09-13
97032,2,2023-09-06
97033,0,2023-09-18
97034,0,2023-09-14
97035,2,2023-09-27
97036,0,2023-09-26
97037,2,2023-09-24
97038,2,2023-09-03
97039,1,2023-09-12
97040,1,2023-09-06
97041,1,2023-09-25
97042,1,2023-09-21
97043,2,2023-09-23
97044,1,2023-09-05
97045,1,2023-09-08
97046,0,2023-09-21
97047,2,2023-09-03
97048,2,2023-09-01
97049,0,2023-09-29
97050,0,2023-09-26
97051,0,2023-09-02
97052,2,2023-09-02
97053,1,2023-09-13
97054,0,2023-09-24
97055,2,2023-09-21
97056,2,2023-09-18
97057,0,2023-09-13
97058,1,2023-09-12
97059,0,2023-09-28
97060,0,2023-09-12
97061,1,2023-09-23
97062,2,2023-09-06
97063,0,2023-09-23
97064,2,2023-09-03
97065,0,2023-09-24
97066,2,2023-09-27
97067,1,2023-09-02
97068,2,2023-09-21
97069,0,2023-09-27
97070,2,2023-09-27
97071,2,2023-09-12
97072,0,2023-09-03
97073,2,2023-09-20
97074,1,2023-09-26
97075,1,2023-09-17
97076,0,2023-09-02
97077,2,2023-09-29
97078,0,2023-09-24
97079,2,2023-09-11
97080,2,2023-09-16
97081,2,2023-09-17
97082,0,2023-09-23
97083,2,2023-09-13
97084,1,2023-09-18
97085,0,2023-09-04
97086,0,2023-09-01
97087,1,2023-09-09
97088,2,2023-09-18
97089,1,2023-09-02
97090,1,2023-09-27
97091,0,2023-09-24
97092,1,2023-09-16
97093,1,2023-09-24
97094,2,2023-09-22
97095,1,2023-09-05
97096,1,2023-09-05
97097,0,2023-09-02
97098,0,2023-09-22
97099,2,2023-09-06
97100,0,2023-09-08
97101,0,2023-09-28
97102,2,2023-09-13
97103,2,2023-09-26
97104,0,2023-09-18
97105,2,2023-09-11
97106,0,2023-09-07
97107,2,2023-09-02
97108,1,2023-09-12
97109,1,2023-09-16
97110,0,2023-09-19
97111,0,2023-09-14
97112,1,2023-09-18
97113,1,2023-09-01
97114,1,2023-09-23
97115,0,2023-09-15
97116,1,2023-09-16
97117,0,2023-09-01
97118,1,2023-09-14
97119,1,2023-09-18
97120,0,2023-09-01
97121,1,2023-09-07
97122,2,2023-09-04
97123,2,2023-09-17
97124,2,2023-09-26
97125,1,2023-09-06
97126,0,2023-09-13
97127,0,2023-09-12
97128,0,2023-09-05
97129,1,2023-09-13
97130,1,2023-09-25
97131,2,2023-09-28
97132,1,2023-09-04
97133,2,2023-09-04
97134,1,2023-09-17
97135,1,2023-09-25
97136,1,2023-09-23
97137,0,2023-09-17
97138,1,2023-09-13
97139,1,2023-09-03
97140,2,2023-09-21
97141,0,2023-09-15
97142,2,2023-09-13
97143,1,2023-09-29
97144,0,2023-09-19
97145,1,2023-09-23
97146,0,2023-09-27
97147,0,2023-09-20
97148,2,2023-09-02
97149,2,2023-09-11
97150,0,2023-09-24
97151,1,2023-09-11
97152,1,2023-09-21
97153,1,2023-09-16
97154,0,2023-09-29
97155,0,2023-09-16
97156,1,2023-09-16
97157,2,2023-09-17
97158,2,2023-09-06
97159,0,2023-09-26
97160,1,2023-09-16
97161,0,2023-09-05
97162,2,2023-09-16
97163,2,2023-09-02
97164,1,2023-09-13
